Date,Open,High,Low,Close,Adj Close,Volume
2012-01-04,109.83000183105469,110.37000274658203,109.19999694824219,110.18000030517578,69.86730194091797,8019100
2012-01-05,109.38999938964844,109.54000091552734,107.97000122070312,109.0999984741211,69.18244171142578,7184900
2012-01-06,109.41000366210938,109.61000061035156,108.08999633789062,108.30999755859375,68.6814956665039,8214900
2012-01-09,108.23999786376953,109.66999816894531,108.02999877929688,109.48999786376953,69.42974853515625,7118800
2012-01-10,110.12000274658203,110.66000366210938,108.9000015258789,109.05999755859375,69.1571044921875,7641800
2012-01-11,108.51000213623047,108.6500015258789,107.12999725341797,107.7699966430664,68.33905792236328,7802500
2012-01-12,104.5199966430664,106.04000091552734,104.5199966430664,104.97000122070312,66.56353759765625,11897200
2012-01-13,104.62000274658203,106.1500015258789,103.51000213623047,106.08999633789062,67.27374267578125,8266900
2012-01-17,107.2699966430664,107.9800033569336,106.02999877929688,106.72000122070312,67.67323303222656,6925300
2012-01-18,106.0,106.94000244140625,105.19999694824219,106.83000183105469,67.7430191040039,6581400
2012-01-19,107.20999908447266,107.5,105.81999969482422,106.93000030517578,67.80640411376953,5666100
2012-01-20,106.94999694824219,107.19999694824219,106.25,106.88999938964844,67.7810287475586,7284600
2012-01-23,106.98999786376953,107.5,106.55999755859375,107.01000213623047,67.85713958740234,6506700
2012-01-24,106.44999694824219,107.08999633789062,106.18000030517578,106.72000122070312,67.67323303222656,5041400
2012-01-25,106.37000274658203,108.0,105.08999633789062,107.7300033569336,68.31370544433594,8020700
2012-01-26,108.02999877929688,108.56999969482422,106.3499984741211,106.58999633789062,67.5907974243164,7000400
2012-01-27,104.38999938964844,104.66999816894531,103.12000274658203,103.95999908447266,65.92305755615234,10581500
2012-01-30,103.4000015258789,103.5,102.08000183105469,103.41000366210938,65.5743179321289,7615700
2012-01-31,104.61000061035156,104.77999877929688,102.4000015258789,103.12000274658203,65.39042663574219,8320100
2012-02-01,104.41999816894531,104.41999816894531,102.68000030517578,102.79000091552734,65.18118286132812,7824500
2012-02-02,103.02999877929688,103.95999908447266,102.87999725341797,103.69000244140625,65.7518539428711,5897200
2012-02-03,104.91000366210938,105.5999984741211,104.4800033569336,105.5,66.89962768554688,6818600
2012-02-06,104.62000274658203,106.76000213623047,104.37000274658203,106.66999816894531,67.64153289794922,6443600
2012-02-07,106.0199966430664,107.05999755859375,105.44000244140625,106.83000183105469,67.7430191040039,6034700
2012-02-08,107.2699966430664,107.5,106.08999633789062,106.76000213623047,67.69861602783203,5383700
2012-02-09,107.18000030517578,107.41000366210938,106.06999969482422,106.37000274658203,67.45130920410156,4751400
2012-02-10,105.19000244140625,105.5199966430664,104.58000183105469,105.27999877929688,66.76011657714844,6136800
2012-02-13,106.16000366210938,106.52999877929688,105.44999694824219,106.37999725341797,67.45764923095703,4695500
2012-02-14,106.25,106.52999877929688,105.56999969482422,106.48999786376953,67.52741241455078,5974800
2012-02-15,106.23999786376953,106.23999786376953,104.58999633789062,105.0,67.09288024902344,6553800
2012-02-16,105.5199966430664,106.56999969482422,104.80000305175781,106.5199966430664,68.06414794921875,5733900
2012-02-17,107.0199966430664,107.23999786376953,106.04000091552734,106.66000366210938,68.1535873413086,5666500
2012-02-21,107.51000213623047,108.5,107.44000244140625,108.41000366210938,69.27180480957031,7149000
2012-02-22,108.16000366210938,108.55999755859375,107.19999694824219,107.5,68.69033813476562,7150000
2012-02-23,107.54000091552734,108.5,107.31999969482422,108.3499984741211,69.23345947265625,5504800
2012-02-24,108.80000305175781,109.4000015258789,108.5,109.08000183105469,69.69994354248047,5833300
2012-02-27,108.29000091552734,110.22000122070312,108.27999877929688,109.62999725341797,70.05136108398438,7723400
2012-02-28,109.68000030517578,110.4000015258789,109.18000030517578,109.61000061035156,70.03861236572266,9132500
2012-02-29,110.4000015258789,110.91999816894531,108.91999816894531,109.12000274658203,69.72549438476562,10572800
2012-03-01,109.16999816894531,110.13999938964844,109.0999984741211,109.76000213623047,70.13442993164062,5980100
2012-03-02,109.5,109.87000274658203,109.0,109.61000061035156,70.03861236572266,5377100
2012-03-05,109.13999938964844,109.44999694824219,108.13999938964844,109.31999969482422,69.853271484375,5941500
2012-03-06,108.13999938964844,109.02999877929688,108.0,108.8499984741211,69.55297088623047,7480800
2012-03-07,109.0,109.94999694824219,108.19000244140625,109.45999908447266,69.9427261352539,6867900
2012-03-08,109.80000305175781,110.56999969482422,109.55999755859375,110.02999877929688,70.30695343017578,5505400
2012-03-09,109.88999938964844,110.41000366210938,109.37000274658203,109.56999969482422,70.01301574707031,5704200
2012-03-12,109.6500015258789,110.0,109.16000366210938,110.0,70.28778076171875,5324700
2012-03-13,110.22000122070312,111.30999755859375,109.43000030517578,111.19000244140625,71.04820251464844,7331000
2012-03-14,111.05000305175781,112.27999877929688,110.54000091552734,110.69000244140625,70.72867584228516,8819400
2012-03-15,110.51000213623047,110.93000030517578,109.45999908447266,110.02999877929688,70.30695343017578,8899400
2012-03-16,110.43000030517578,110.83000183105469,110.0999984741211,110.27999877929688,70.46668243408203,11092500
2012-03-19,110.5199966430664,111.05999755859375,110.30000305175781,110.69999694824219,70.7350845336914,5695000
2012-03-20,109.93000030517578,109.93000030517578,108.93000030517578,109.08000183105469,69.69994354248047,6158300
2012-03-21,108.94999694824219,109.0199966430664,107.3499984741211,107.91000366210938,68.95232391357422,7549900
2012-03-22,106.8499984741211,106.98999786376953,105.02999877929688,105.3499984741211,67.31653594970703,8282100
2012-03-23,105.68000030517578,106.9000015258789,104.8499984741211,106.36000061035156,67.96192169189453,6600300
2012-03-26,107.2300033569336,107.97000122070312,106.83000183105469,107.83999633789062,68.90760803222656,5311100
2012-03-27,107.87999725341797,108.0,107.01000213623047,107.04000091552734,68.39643859863281,4327700
2012-03-28,106.56999969482422,106.95999908447266,105.19999694824219,105.88999938964844,67.66159057617188,6816400
2012-03-29,105.08000183105469,107.0199966430664,104.91999816894531,106.8499984741211,68.27501678466797,5793900
2012-03-30,107.04000091552734,107.25,106.41000366210938,107.20999908447266,68.50505065917969,6121000
2012-04-02,106.8499984741211,108.79000091552734,106.5999984741211,108.30000305175781,69.20152282714844,5188400
2012-04-03,107.93000030517578,108.2300033569336,106.2300033569336,107.13999938964844,68.46033477783203,4690300
2012-04-04,106.25,106.26000213623047,105.02999877929688,105.5999984741211,67.47627258300781,5430600
2012-04-05,105.16999816894531,105.9000015258789,104.33000183105469,104.75,66.93315124511719,5982700
2012-04-09,103.30000305175781,104.08000183105469,102.8499984741211,103.48999786376953,66.1280288696289,4983400
2012-04-10,103.25,103.37999725341797,101.4000015258789,101.44999694824219,64.82451629638672,8907500
2012-04-11,102.30999755859375,102.44999694824219,100.77999877929688,100.94999694824219,64.5050277709961,8570100
2012-04-12,100.88999938964844,102.86000061035156,100.51000213623047,102.58999633789062,65.5529556274414,6451900
2012-04-13,102.29000091552734,102.36000061035156,100.72000122070312,100.77999877929688,64.39639282226562,6847100
2012-04-16,101.62000274658203,102.23999786376953,101.16999816894531,101.51000213623047,64.86286926269531,6065100
2012-04-17,102.45999908447266,104.08999633789062,102.33999633789062,103.62000274658203,66.21110534667969,5500900
2012-04-18,103.41999816894531,103.97000122070312,102.8499984741211,103.38999938964844,66.06410217285156,4836200
2012-04-19,103.2699966430664,103.63999938964844,102.18000030517578,102.51000213623047,65.50182342529297,6768400
2012-04-20,103.11000061035156,103.83999633789062,102.41999816894531,102.5199966430664,65.50823974609375,5814700
2012-04-23,101.19000244140625,102.72000122070312,100.88999938964844,102.44000244140625,65.45709991455078,5590600
2012-04-24,102.7699966430664,103.16999816894531,102.13999938964844,103.02999877929688,65.8341064453125,4104400
2012-04-25,103.55999755859375,103.88999938964844,102.62000274658203,103.8499984741211,66.35804748535156,5308500
2012-04-26,104.0,106.69999694824219,103.98999786376953,106.22000122070312,67.8724594116211,8535300
2012-04-27,106.77999877929688,106.80000305175781,105.66999816894531,106.19999694824219,67.85964965820312,5433500
2012-04-30,106.16000366210938,106.61000061035156,105.80999755859375,106.55999755859375,68.08970642089844,4727100
2012-05-01,106.73999786376953,108.79000091552734,106.38999938964844,108.2699966430664,69.18236541748047,6179900
2012-05-02,107.51000213623047,107.6500015258789,106.58999633789062,107.02999877929688,68.39002990722656,4834400
2012-05-03,107.04000091552734,107.05999755859375,105.41000366210938,105.98999786376953,67.7254867553711,4882800
2012-05-04,105.2699966430664,105.48999786376953,103.25,103.72000122070312,66.27500915527344,6241300
2012-05-07,103.08000183105469,103.81999969482422,102.58999633789062,103.30999755859375,66.01303100585938,6126900
2012-05-08,102.75,103.20999908447266,101.55000305175781,102.83999633789062,65.71269989013672,8167200
2012-05-09,101.61000061035156,102.5,101.37000274658203,101.77999877929688,65.03536987304688,6115600
2012-05-10,102.83000183105469,104.23999786376953,102.6500015258789,103.36000061035156,66.04496002197266,21105400
2012-05-11,102.94999694824219,103.94999694824219,102.47000122070312,102.69000244140625,65.61685180664062,4944700
2012-05-14,101.73999786376953,102.30000305175781,101.2699966430664,101.94000244140625,65.13762664794922,7021400
2012-05-15,102.04000091552734,102.66000366210938,100.70999908447266,100.9000015258789,64.47307586669922,8421000
2012-05-16,100.7699966430664,101.77999877929688,100.01000213623047,100.0999984741211,64.53752136230469,6423800
2012-05-17,100.19999694824219,101.41000366210938,99.88999938964844,100.13999938964844,64.56334686279297,6527500
2012-05-18,100.4800033569336,100.75,98.23999786376953,98.45999908447266,63.48020553588867,11137700
